,patent_id,inventor_id,location_id
9472,7902840,7649524-2,be81f7ab-cbae-43df-8b63...
9473,8388346,8388346-1,b25da496-aa42-4b2f-9836...
9474,7596466,6646650-1,78f379e4-8964-4d99-aba2...
9475,9262005,8405630-1,c16f58ae-3e34-409f-8b13...
9476,7735008,5895476-6,4e7797c1-b5d1-46c9-81a0...
9477,8464173,8201109-5,85c0f856-c244-4688-86e1...
9478,8862474,8174933-2,884262d3-43db-449f-90e2...
9479,8065154,6944245-3,15ae8799-870e-412d-89b4...
9480,9081413,9081413-5,35a36b24-2ac2-4a6a-9714...
9481,10057736,8494123-1,541f6aa1-ad9c-4bd3-84d...
9482,7788602,7003522-2,6f3b1f3d-3127-47ff-87df...
9483,7003522,5951623-1,50806401-7b66-4b47-8cb2...
9484,9298287,7613287-4,b2f2a705-a1e8-4afc-a2f2...
9485,8429188,4914615-2,bc8e37ea-cfac-411d-89c7...
9486,7099854,6721726-2,943e4902-8ea1-41fc-8035...
9487,8892996,6678688-1,290559dc-02ce-422e-a0f4...
9488,7103609,4977540-1,e20d7433-472c-4ccc-a20b...
9489,7215337,7043475-1,ee2eea05-fc09-46be-8a5a...
9490,8744852,7448042-3,b484736b-33fc-4661-81cb...
9491,8503861,6862188-1,50806401-7b66-4b47-8cb2...
9492,7856376,5483444-2,658ef0a3-a197-4374-9138...
9493,8380743,8380743-1,884262d3-43db-449f-90e2...
9494,6690365,D458258-4,290559dc-02ce-422e-a0f4...
9495,7941481,6807574-4,7df67244-1c2d-42bd-aeeb...
9496,7942745,6983167-2,78f379e4-8964-4d99-aba2...
9497,9063631,6882870-2,0496b2bd-2a14-4dfc-8c55...
9498,9811583,7519223-7,290559dc-02ce-422e-a0f4...
9499,7225187,4839853-2,d819cf80-58a1-4e64-b179...
9500,9298763,9298763-4,44a43e0d-f423-4c58-8ab4...
9501,9037696,8330305-1,83cb4e57-2d6d-4bb8-8002...
9502,6907581,6363489-3,92690e3b-7ea6-40d1-9769...
9503,9355684,D519521-1,290559dc-02ce-422e-a0f4...
9504,9015624,D551242-2,290559dc-02ce-422e-a0f4...
9505,9690381,9064385-1,5e5b5aca-0565-402f-844b...
9506,8935631,7149729-7,d819cf80-58a1-4e64-b179...
9507,7512902,6054989-3,290559dc-02ce-422e-a0f4...
9508,9104308,9104308-2,fabe4b3a-9f68-445d-9350...
9509,7065532,7065532-5,4347b3f9-fbca-4bce-b30b...
9510,8335996,6997558-2,119a074b-fe6c-4a6d-a0f2...
9511,8612884,6031529-1,ecf726ea-f0ff-4f2a-9df3...
9512,9128601,7551142-5,a80b27d1-29c7-4841-8f34...
9513,8042949,7532771-1,e0f2913c-7029-4d00-be71...
9514,7793233,7774799-6,b5a55c8d-df9f-42d6-b83d...
9515,9047007,6690390-3,35a36b24-2ac2-4a6a-9714...
9516,9118612,7865563-11,6f3b1f3d-3127-47ff-87d...
9517,9645709,7383291-3,541f6aa1-ad9c-4bd3-84db...
9518,9152864,7016532-1,ba97c563-dad6-42ba-8bdf...
9519,8712193,7016532-2,e3d274bf-4589-438a-8871...
9520,9891895,9891895-7,2b570002-187a-4046-81f9...
9521,9025888,7853622-2,541f6aa1-ad9c-4bd3-84db...
9522,9116890,5818437-1,6f1c07e2-c9b7-4e0d-a1f0...
9523,9348420,7738569-3,35a36b24-2ac2-4a6a-9714...
9524,9786273,6801190-2,290559dc-02ce-422e-a0f4...
9525,6859909,6859909-3,541f6aa1-ad9c-4bd3-84db...
9526,9552080,7103544-5,884262d3-43db-449f-90e2...
9527,9244984,7623648-2,44a43e0d-f423-4c58-8ab4...
9528,10073584,7539495-4,55a2157c-95fa-408a-9d3...
9529,9146674,8041129-1,ea388d38-5478-4a0e-9d0a...
9530,8947864,8498100-1,77bae20e-3d4e-4023-8d7e...
9531,9361130,7549114-1,9f50c713-f693-4bac-95d8...
9532,9256580,5923318-1,a80b27d1-29c7-4841-8f34...
9533,8869049,5670115-2,884262d3-43db-449f-90e2...
9534,5995106,5524195-3,2432d162-8224-48fe-bf63...
9535,8412749,8122026-1,c800342a-847b-44a5-8463...
9536,7890961,7395500-1,3bb1ef2c-bb1d-43ab-89a9...
9537,9122325,5799055-1,80f64611-f1d7-49f2-8676...
9538,9760262,9760262-3,8f9d901b-2163-417a-a26e...
9539,7392249,7392249-5,12b17a94-8083-414d-864b...
9540,7672908,6757675-5,22b31977-37d0-4402-8994...
9541,9996803,9996803-2,26ddb143-ae76-44e6-ac77...
9542,8627196,7117167-2,290559dc-02ce-422e-a0f4...
9543,6496832,5842199-3,95d97dc3-107f-4274-80e2...
9544,8035624,7170492-1,884262d3-43db-449f-90e2...
9545,7720682,6636162-3,290559dc-02ce-422e-a0f4...
9546,9165408,8035635-1,6f00220d-7aea-4c48-b06a...
9547,9996743,9251402-2,4f5e4429-aac1-4314-9beb...
9548,10094095,8094034-1,290559dc-02ce-422e-a0f...
9549,10013030,8498100-3,290559dc-02ce-422e-a0f...
9550,7137063,6081816-1,6f3b1f3d-3127-47ff-87df...
9551,9898542,8595262-1,290559dc-02ce-422e-a0f4...
9552,9176900,7346915-4,071921dc-3c95-4d1e-9ea2...
9553,9046936,5684925-1,86d228d6-0f0d-4bc0-9fdb...
9554,9092467,6424933-2,884262d3-43db-449f-90e2...
9555,9165257,7533369-1,4e7797c1-b5d1-46c9-81a0...
9556,8754860,8547354-3,541f6aa1-ad9c-4bd3-84db...
9557,9153062,9153062-3,9997a549-2b09-4582-94f7...
9558,8970503,6323846-1,541f6aa1-ad9c-4bd3-84db...
9559,6085205,4021237-2,a80b27d1-29c7-4841-8f34...
9560,7284200,7155061-2,77bae20e-3d4e-4023-8d7e...
9561,9262440,7016532-2,e3d274bf-4589-438a-8871...
9562,8799412,8577963-1,290559dc-02ce-422e-a0f4...
9563,8245135,7496621-1,9a0f1d2a-e337-441e-983c...
9564,7899806,4914615-2,bc8e37ea-cfac-411d-89c7...
9565,9323422,8884961-4,c16f58ae-3e34-409f-8b13...
9566,9244562,5341466-1,4f5e4429-aac1-4314-9beb...
9567,8484578,D551242-2,290559dc-02ce-422e-a0f4...
9568,7020643,6982708-1,6f3b1f3d-3127-47ff-87df...
9569,8572084,5724498-1,290559dc-02ce-422e-a0f4...
9570,5786814,5500935-2,c16f58ae-3e34-409f-8b13...
9571,8289325,5847716-1,c09053cc-39a7-4f2a-8d59...
9572,9952759,D268584-1,884262d3-43db-449f-90e2...
9573,7647349,7133862-2,e89b54e4-0779-4d14-b9a0...
9574,9690450,5963911-4,6f3b1f3d-3127-47ff-87df...
9575,9754421,5666499-3,c16f58ae-3e34-409f-8b13...
9576,9990349,9934215-4,290559dc-02ce-422e-a0f4...
9577,10095396,7861008-4,541f6aa1-ad9c-4bd3-84d...
9578,9696888,D669909-7,290559dc-02ce-422e-a0f4...
9579,9047007,8782525-2,35a36b24-2ac2-4a6a-9714...
9580,7836409,6992702-2,790a1f93-b417-4a90-a260...
9581,8116516,6111954-1,a9b9ead9-7b82-4da7-b175...
9582,9645709,9602729-8,715e1d0b-3a5b-4ee0-890b...
9583,7185278,7062090-1,290559dc-02ce-422e-a0f4...
9584,8046721,7421690-3,541f6aa1-ad9c-4bd3-84db...
9585,7082578,5402469-2,55a2157c-95fa-408a-9d3a...
9586,8788574,5261051-4,b5a55c8d-df9f-42d6-b83d...
9587,10095391,5150209-2,541f6aa1-ad9c-4bd3-84d...
9588,7574048,7050632-2,ee2eea05-fc09-46be-8a5a...
9589,10061385,9448631-5,290559dc-02ce-422e-a0f...
9590,7885904,6158005-2,0cf6269f-f80e-4eea-9c89...
9591,8164567,4841221-1,adf3b027-497a-4583-9c3f...
9592,8930191,8731942-5,8bdb7656-6f3e-4d47-ad82...
9593,10141929,10073578-2,85c0f856-c244-4688-86...
9594,8630972,7346493-2,290559dc-02ce-422e-a0f4...
9595,6496832,6496832-4,00376950-55d1-4de4-a039...
9596,7565630,7028029-1,541f6aa1-ad9c-4bd3-84db...
9597,7669770,5643087-2,626390e0-2c99-4c78-bf8a...
9598,9697184,9697184-3,fd2afc45-72df-4a73-a321...
9599,10089329,7016532-1,6b0c2b5c-9683-4875-b19...
9600,9134808,D382550-4,77bae20e-3d4e-4023-8d7e...
9601,9952759,5873093-1,7df67244-1c2d-42bd-aeeb...
9602,9547430,6747675-5,83cb4e57-2d6d-4bb8-8002...
9603,8126965,7783319-1,2432d162-8224-48fe-bf63...
9604,9385783,8094034-3,8f9d901b-2163-417a-a26e...
9605,8914514,7865594-3,290559dc-02ce-422e-a0f4...
9606,9811186,7016055-1,77bae20e-3d4e-4023-8d7e...
9607,8201109,8201109-5,85c0f856-c244-4688-86e1...
9608,9250275,8094034-3,8f9d901b-2163-417a-a26e...
9609,9459784,8077153-1,290559dc-02ce-422e-a0f4...
9610,9477646,5873093-1,44a43e0d-f423-4c58-8ab4...
9611,7986372,6347313-1,fd2afc45-72df-4a73-a321...
9612,8832585,7835951-2,541f6aa1-ad9c-4bd3-84db...
9613,8466880,6323846-1,541f6aa1-ad9c-4bd3-84db...
9614,8497884,6612590-6,c4cea5fe-967c-4be0-b38b...
9615,10082889,8010196-8,f4e3f381-2ff7-431b-a2c...
9616,9134906,8701032-3,6cb6af88-092d-4a42-987a...
9617,8441453,6323846-1,541f6aa1-ad9c-4bd3-84db...
9618,10025684,9572104-5,50806401-7b66-4b47-8cb...
9619,7986372,7689421-3,6f3b1f3d-3127-47ff-87df...
9620,9026938,9026938-9,2e70baa4-b1f6-487f-bc71...
9621,7407106,5463658-1,fa8be1f7-0bc7-479f-996f...
9622,9489371,7530065-1,541f6aa1-ad9c-4bd3-84db...
9623,8259240,6997558-2,119a074b-fe6c-4a6d-a0f2...
9624,7711550,7231590-1,6f3b1f3d-3127-47ff-87df...
9625,9658743,5963911-4,6f3b1f3d-3127-47ff-87df...
9626,9459709,7999714-1,29a41d31-7be9-437f-a30a...
9627,9007373,9007373-1,72f02d92-ba91-4a43-a6af...
9628,5608850,4984235-3,423d33fe-8365-4bdc-bde7...
9629,7424218,7424218-4,6f3b1f3d-3127-47ff-87df...
9630,8266090,7000199-2,14706cbd-ac91-491f-a9b3...
9631,9075861,5471318-2,fc0dd706-3649-4870-96b5...
9632,10061843,7263486-3,55a2157c-95fa-408a-9d3...
9633,9039533,D403392-3,32ea6e49-063f-4d4f-9ed9...
9634,6151595,5072412-2,ac1b0a15-14e8-4070-b049...
9635,8878807,5617539-1,d9338197-c18d-4878-abb2...
9636,9933913,6714221-1,a80b27d1-29c7-4841-8f34...
9637,9116890,5097425-4,dfab42d2-698c-406a-9eed...
9638,9830400,8856211-1,d819cf80-58a1-4e64-b179...
9639,9570094,8862474-3,c340ef2a-7edf-4de9-a4ce...
9640,7138997,5666499-3,c16f58ae-3e34-409f-8b13...
9641,7788266,6260108-1,b519888b-8245-47a2-a630...
9642,7424218,6987512-3,d819cf80-58a1-4e64-b179...
9643,8654083,5641974-2,3af1db57-f6de-4928-96e5...
9644,9143638,D463389-1,e0f2913c-7029-4d00-be71...
9645,9600079,5420986-1,d012c130-842f-4df8-ba19...
9646,8564544,7479949-5,790a1f93-b417-4a90-a260...
9647,8577762,7310619-2,2e70baa4-b1f6-487f-bc71...
9648,9325852,7421690-3,884262d3-43db-449f-90e2...
9649,9769227,9769227-6,d819cf80-58a1-4e64-b179...
9650,7839400,5500935-2,c16f58ae-3e34-409f-8b13...
9651,10126828,5805815-1,7c5b151b-2a5c-4ebf-892...
9652,8552989,6003364-1,cbfb575b-ee04-47a3-99d3...
9653,8836648,7975215-3,77bae20e-3d4e-4023-8d7e...
9654,9052814,D453166-1,541f6aa1-ad9c-4bd3-84db...
9655,6456275,5097198-1,a1279602-f354-4f3d-b449...
9656,7707024,7231590-2,6f3b1f3d-3127-47ff-87df...
9657,7927216,4400209-4,78f379e4-8964-4d99-aba2...
9658,7793233,6519647-7,4e7797c1-b5d1-46c9-81a0...
9659,9990041,9600076-6,5e5b5aca-0565-402f-844b...
9660,9857970,6232957-1,6f3b1f3d-3127-47ff-87df...
9661,8701032,8196066-1,a80b27d1-29c7-4841-8f34...
9662,9170654,7016532-1,ba97c563-dad6-42ba-8bdf...
9663,7343552,6773177-1,884262d3-43db-449f-90e2...
9664,8388346,8388346-8,b25da496-aa42-4b2f-9836...
9665,9465507,7415679-2,fd2afc45-72df-4a73-a321...
9666,9582076,6232957-1,6f3b1f3d-3127-47ff-87df...
9667,9292111,6323846-1,541f6aa1-ad9c-4bd3-84db...
9668,9250729,9063564-4,3d361bf3-c050-4ec2-a0de...
9669,9594433,5420986-1,d012c130-842f-4df8-ba19...
9670,8884893,5130944-3,dd45c308-20ab-4edc-ac2c...
9671,8595218,8595218-3,ff5ebd7a-2db4-4b9a-8586...
9672,8314789,8314789-1,d0fc7fef-8370-4577-9ef3...
9673,8327277,8327277-5,d819cf80-58a1-4e64-b179...
9674,7953687,7953687-3,541f6aa1-ad9c-4bd3-84db...
9675,8272743,8272743-5,e0f2913c-7029-4d00-be71...
9676,9772751,9772751-5,541f6aa1-ad9c-4bd3-84db...
9677,9778771,9778771-5,820bd11e-6bc7-4678-97c3...
9678,9368114,9368114-1,a80b27d1-29c7-4841-8f34...
9679,9703398,9703398-2,e0f2913c-7029-4d00-be71...
9680,6369819,6369819-3,95c07c6c-8c4d-4f43-8a1d...
9681,9678542,9678542-6,071921dc-3c95-4d1e-9ea2...
9682,7999809,7999809-4,82c8fc98-eb85-4cea-aa20...
9683,8907886,8907886-1,290559dc-02ce-422e-a0f4...
9684,9569892,9569892-2,784bd297-e174-4b80-ab09...
9685,8930191,8930191-5,a80b27d1-29c7-4841-8f34...
9686,9335924,9335924-4,541f6aa1-ad9c-4bd3-84db...
9687,8650636,8650636-1,4e7797c1-b5d1-46c9-81a0...
9688,8780541,8780541-10,77bae20e-3d4e-4023-8d7...
9689,7788602,7788602-3,77bae20e-3d4e-4023-8d7e...
9690,8010581,8010581-2,c09053cc-39a7-4f2a-8d59...
9691,8201087,8201087-2,290559dc-02ce-422e-a0f4...
9692,7698141,7698141-1,423d33fe-8365-4bdc-bde7...
9693,10042512,10042512-2,50806401-7b66-4b47-8c...
9694,7057607,7057607-1,884262d3-43db-449f-90e2...
9695,10013065,10013065-2,d819cf80-58a1-4e64-b1...
9696,9731194,9731194-1,3fa4eb87-b953-45f6-9e99...
9697,9529447,9529447-3,d8324045-78e5-40ef-b6da...
9698,7240289,5524195-1,541f6aa1-ad9c-4bd3-84db...
9699,8669950,7421690-3,541f6aa1-ad9c-4bd3-84db...
9700,9373049,7895359-5,541f6aa1-ad9c-4bd3-84db...
9701,8505090,5818437-1,6f1c07e2-c9b7-4e0d-a1f0...
9702,9727161,7512537-1,d819cf80-58a1-4e64-b179...
9703,8479122,6658577-1,541f6aa1-ad9c-4bd3-84db...
9704,8265424,6987865-2,cfa54ed1-be84-45dc-bee8...
9705,9940016,6232957-1,6f3b1f3d-3127-47ff-87df...
9706,7565016,7127120-1,fd2afc45-72df-4a73-a321...
9707,8872792,8581886-4,a80b27d1-29c7-4841-8f34...
9708,8139089,6661426-1,a0b64185-67c1-464e-9290...
9709,7640518,6115028-1,c16f58ae-3e34-409f-8b13...
9710,9678664,9678664-3,2432d162-8224-48fe-bf63...
9711,9454277,5594169-2,7df67244-1c2d-42bd-aeeb...
9712,9015621,D625322-6,4e7797c1-b5d1-46c9-81a0...
9713,8497884,8095191-1,78128cbb-4cf2-4227-81e2...
9714,8780088,7133872-6,e0f2913c-7029-4d00-be71...
9715,10115116,7933946-1,d819cf80-58a1-4e64-b17...
9716,7778595,7187947-2,35a36b24-2ac2-4a6a-9714...
9717,8280191,6587592-3,b2f2a705-a1e8-4afc-a2f2...
9718,9503561,7885145-1,790a1f93-b417-4a90-a260...
9719,9618316,7902840-1,f5d88b79-1842-406f-87aa...
9720,9052820,8627227-2,4e7797c1-b5d1-46c9-81a0...
9721,9860451,D366463-1,541f6aa1-ad9c-4bd3-84db...
9722,8873227,8498100-13,77bae20e-3d4e-4023-8d7...
9723,8924436,8412749-5,d1248eb6-a0c3-4c24-ba0e...
9724,9660995,6049872-1,11c35408-410d-4b4a-a5e4...
9725,7475355,7475355-1,9a4da524-1368-4a2e-bbea...
9726,9304677,5617539-1,a23b0a70-57a9-4551-87ef...
9727,9495531,7551142-5,a80b27d1-29c7-4841-8f34...
9728,7003731,6111954-1,a9b9ead9-7b82-4da7-b175...
9729,5717869,5025314-2,541f6aa1-ad9c-4bd3-84db...
9730,7752066,6640230-2,9b586dd9-335b-4ce7-a65c...
9731,8994755,7295846-1,3b47d77c-7ccb-45c2-a446...
9732,9880735,D732569-3,541f6aa1-ad9c-4bd3-84db...
9733,9244561,5698784-2,08631bca-ba74-4dae-9bea...
9734,7469388,7068288-3,290559dc-02ce-422e-a0f4...
9735,9442687,8346741-3,7242bd3a-133e-4751-84d1...
9736,8572513,7479949-19,4b00e54d-1d4a-4630-a8a...
9737,9952106,9459160-3,6f3b1f3d-3127-47ff-87df...
9738,8253747,7411590-2,06fe9e51-6ec0-4c85-9720...
9739,9128605,D684184-3,290559dc-02ce-422e-a0f4...
9740,9063572,7924144-1,51c10b7f-c03b-46fd-896a...
9741,9118612,5466628-1,6f3b1f3d-3127-47ff-87df...
9742,8115734,7584432-3,b377ee8a-1b18-4362-b602...
9743,7284200,6044257-2,290559dc-02ce-422e-a0f4...
9744,9727193,6163355-1,3af1db57-f6de-4928-96e5...
9745,9613015,7689420-3,6f3b1f3d-3127-47ff-87df...
9746,7571393,7571393-2,d819cf80-58a1-4e64-b179...
9747,7747445,7747445-4,e32e6e87-ef14-4f80-86d3...
9748,9369659,7634793-3,85e5a71a-b9af-496b-8192...
9749,8847890,6104382-2,55a2157c-95fa-408a-9d3a...
9750,9497341,6611607-2,071921dc-3c95-4d1e-9ea2...
9751,9632664,D732569-3,541f6aa1-ad9c-4bd3-84db...
9752,7000199,7000199-2,14706cbd-ac91-491f-a9b3...
9753,10010790,D403392-3,32ea6e49-063f-4d4f-9ed...
9754,9480907,5802539-2,290559dc-02ce-422e-a0f4...
9755,9939904,4236093-1,1b0b557c-344e-4ae9-9740...
9756,9122367,7656413-2,d0fc7fef-8370-4577-9ef3...
9757,8842082,7363564-5,22b31977-37d0-4402-8994...
9758,8411085,6003040-1,77bae20e-3d4e-4023-8d7e...
9759,9514134,5097425-4,ee782378-8cf9-40c1-93b1...
9760,7136054,7133563-4,0010c4ad-3f0a-4f72-b168...
9761,5943679,4652737-2,884262d3-43db-449f-90e2...
9762,9104440,7600194-5,d819cf80-58a1-4e64-b179...
9763,7281245,5951623-1,50806401-7b66-4b47-8cb2...
9764,9503561,5844490-2,790a1f93-b417-4a90-a260...
9765,8270766,6987865-2,cfa54ed1-be84-45dc-bee8...
9766,8120624,7084886-2,2e70baa4-b1f6-487f-bc71...
9767,9552131,D453166-1,541f6aa1-ad9c-4bd3-84db...
9768,9990063,7984544-1,44a43e0d-f423-4c58-8ab4...
9769,9763628,6445284-1,5e5b5aca-0565-402f-844b...
9770,7262785,4894475-2,77bae20e-3d4e-4023-8d7e...
9771,8370736,6253228-3,44a43e0d-f423-4c58-8ab4...
9772,8245135,7240050-1,b2f2a705-a1e8-4afc-a2f2...
9773,9754421,9019270-5,541f6aa1-ad9c-4bd3-84db...
9774,9864494,6928619-2,77bae20e-3d4e-4023-8d7e...
9775,9612741,7840912-3,579a7150-db21-4a3a-86b3...
9776,8994755,7756960-3,39e4b2ea-49b2-4279-9c85...
9777,9922642,7266840-1,2ae2cf84-e811-4aa3-8883...
9778,9996743,4876455-3,4f5e4429-aac1-4314-9beb...
9779,9921661,8553014-2,a51b124f-4e51-474e-a5ad...
9780,9360893,8650345-2,6f3b1f3d-3127-47ff-87df...
9781,8144271,6997558-2,119a074b-fe6c-4a6d-a0f2...
9782,7148909,5353041-1,12ecc717-9f0c-4359-a338...
9783,9124718,7548875-1,95c07c6c-8c4d-4f43-8a1d...
9784,8701032,8701032-3,6cb6af88-092d-4a42-987a...
9785,8780069,8201109-5,820bd11e-6bc7-4678-97c3...
9786,9286038,9286038-4,fd2afc45-72df-4a73-a321...
9787,9939299,8094034-1,290559dc-02ce-422e-a0f4...
9788,9966060,5839103-4,a80b27d1-29c7-4841-8f34...
9789,8073860,5388268-4,bd14a306-30aa-40bd-a281...
9790,6473796,5685276-1,9ef817d6-c978-4385-a9ae...
9791,9223477,8117542-2,b5a55c8d-df9f-42d6-b83d...
9792,7774155,4400209-4,78f379e4-8964-4d99-aba2...
9793,9465527,8954870-3,00092cb1-0aa3-41d5-bf59...
9794,9158384,7674056-1,77bae20e-3d4e-4023-8d7e...
9795,7622182,6964483-2,fd2afc45-72df-4a73-a321...
9796,9983684,9983684-4,4e7797c1-b5d1-46c9-81a0...
9797,5717879,5008853-1,c8fbba1d-5f64-4730-9f75...
9798,8659562,7835951-2,b2f2a705-a1e8-4afc-a2f2...
9799,9036948,7016532-1,ba97c563-dad6-42ba-8bdf...
9800,8493364,D485549-1,d921f977-e928-4892-8134...
9801,7327347,7260439-2,541f6aa1-ad9c-4bd3-84db...
9802,8214387,5818437-2,0704f189-b8f8-4dc5-ba2e...
9803,8145998,6219045-3,541f6aa1-ad9c-4bd3-84db...
9804,9244612,7103544-5,884262d3-43db-449f-90e2...
9805,7735008,5517578-1,d819cf80-58a1-4e64-b179...
9806,9116558,7999714-1,29a41d31-7be9-437f-a30a...
9807,7614008,D453166-1,541f6aa1-ad9c-4bd3-84db...
9808,8990733,7821667-1,08821626-7b0c-4033-b2c6...
9809,9582076,8995772-1,4e7797c1-b5d1-46c9-81a0...
9810,9548050,6513063-3,1b0b557c-344e-4ae9-9740...
9811,7355587,6232957-1,d819cf80-58a1-4e64-b179...
9812,10095663,10031891-4,290559dc-02ce-422e-a0...
9813,9513798,8325192-2,e0f2913c-7029-4d00-be71...
9814,7137063,6256650-1,6f3b1f3d-3127-47ff-87df...
9815,7599844,D463389-1,e0f2913c-7029-4d00-be71...
9816,8073848,5471318-2,fc0dd706-3649-4870-96b5...
9817,8239882,7886290-6,d819cf80-58a1-4e64-b179...
9818,6509912,5471578-3,55a2157c-95fa-408a-9d3a...
9819,10042418,5844901-2,541f6aa1-ad9c-4bd3-84d...
9820,9411498,6232957-1,6f3b1f3d-3127-47ff-87df...
9821,9116921,8352465-3,44a43e0d-f423-4c58-8ab4...
9822,9110495,8013838-2,fd2afc45-72df-4a73-a321...
9823,8786561,8786561-6,0da8fc99-a208-4160-8b17...
9824,8072433,6928619-3,6f3b1f3d-3127-47ff-87df...
9825,10133355,7685477-2,35a36b24-2ac2-4a6a-971...
9826,8654083,6256682-3,55a2157c-95fa-408a-9d3a...
9827,9117274,9117274-3,b7547b29-26d5-4f07-be3a...
9828,9430043,5805815-1,7c5b151b-2a5c-4ebf-8929...
9829,5717869,5717869-4,884262d3-43db-449f-90e2...
9830,8838567,7028029-1,541f6aa1-ad9c-4bd3-84db...
9831,9177049,8131779-4,5e5b5aca-0565-402f-844b...
9832,7552054,7143039-4,44a43e0d-f423-4c58-8ab4...
9833,7162473,7162473-11,8f9d901b-2163-417a-a26...
9834,8866785,5617539-1,a23b0a70-57a9-4551-87ef...
9835,8610719,6778995-1,1b43ec20-29c8-492a-9292...
9836,8669950,7479949-24,2432d162-8224-48fe-bf6...
9837,7313531,5999710-2,7be2d276-687f-4fa2-ac67...
9838,9535597,7149729-7,d819cf80-58a1-4e64-b179...
9839,7707496,4267561-2,b5a55c8d-df9f-42d6-b83d...
9840,7480442,5075896-1,884262d3-43db-449f-90e2...
9841,8010581,7904411-3,e69a8019-82df-464a-9de8...
9842,7330890,5978817-1,884262d3-43db-449f-90e2...
9843,9286038,8949771-1,290559dc-02ce-422e-a0f4...
9844,6738045,6611921-3,6f3b1f3d-3127-47ff-87df...
9845,9213372,8203531-4,eb71af98-a789-41a2-9a03...
9846,10012505,D768024-1,533337f2-9e2e-4781-acd...
9847,9323733,9323733-1,70440143-5738-4080-9080...
9848,9240970,9240970-3,541f6aa1-ad9c-4bd3-84db...
9849,7259758,5463658-1,fa8be1f7-0bc7-479f-996f...
9850,7243301,5535116-1,50806401-7b66-4b47-8cb2...
9851,9921661,8553014-1,aa054353-3510-49ee-9d78...
9852,9927970,6323846-1,c1bc1160-68f6-4a72-a93c...
9853,10067653,D731529-2,541f6aa1-ad9c-4bd3-84d...
9854,9542622,9448772-4,3890c9d2-7a14-4e27-bbf2...
9855,8418055,8418055-5,290559dc-02ce-422e-a0f4...
9856,7664862,7664862-3,a80b27d1-29c7-4841-8f34...
9857,8237682,6636162-3,290559dc-02ce-422e-a0f4...
9858,8341558,5670115-2,2432d162-8224-48fe-bf63...
9859,9916003,8811719-2,290559dc-02ce-422e-a0f4...
9860,7751623,6049869-2,290559dc-02ce-422e-a0f4...
9861,8519979,4468813-2,1f5376fb-3424-4e69-9a92...
9862,9268429,4996481-2,884262d3-43db-449f-90e2...
9863,8564544,7889184-2,3af1db57-f6de-4928-96e5...
9864,7345688,7068288-3,290559dc-02ce-422e-a0f4...
9865,8782775,7551142-5,a80b27d1-29c7-4841-8f34...
9866,7138997,5500935-2,c16f58ae-3e34-409f-8b13...
9867,9824099,7016532-1,ba97c563-dad6-42ba-8bdf...
9868,9904327,8498100-1,77bae20e-3d4e-4023-8d7e...
9869,8098730,6035055-2,fd2afc45-72df-4a73-a321...
9870,9557862,6822841-2,7f883167-2f2d-4d80-9822...
9871,9996233,8547354-4,c09053cc-39a7-4f2a-8d59...
9872,8085265,5652831-2,fd2afc45-72df-4a73-a321...
9873,10013030,6839576-1,1856afe9-bb0e-494d-a1b...
9874,9844467,7016532-2,e3d274bf-4589-438a-8871...
9875,10055541,7359916-1,b875a239-e516-4fa4-ab8...
9876,9665259,7617221-1,d819cf80-58a1-4e64-b179...
9877,8791382,8498100-9,4e7797c1-b5d1-46c9-81a0...
9878,6629065,6629065-1,6cb14715-f714-463f-a9c0...
9879,9448066,9448066-1,4dc08c4c-6715-4e2a-90bb...
9880,9298763,9298763-3,44a43e0d-f423-4c58-8ab4...
9881,7404195,5964885-1,6f3b1f3d-3127-47ff-87df...
9882,10057736,7663691-2,541f6aa1-ad9c-4bd3-84d...
9883,8155582,6111954-1,a9b9ead9-7b82-4da7-b175...
9884,6297838,5276785-1,884262d3-43db-449f-90e2...
9885,8294669,6686933-2,a80b27d1-29c7-4841-8f34...
9886,9727161,6232957-1,6f3b1f3d-3127-47ff-87df...
9887,6061064,6049831-3,ab4f8a84-f530-4bd2-87ec...
9888,7343552,5889523-3,884262d3-43db-449f-90e2...
9889,9594433,7148879-1,437e841c-9d4f-4e4b-af87...
9890,9052797,7656413-2,d0fc7fef-8370-4577-9ef3...
9891,9823839,8547354-3,541f6aa1-ad9c-4bd3-84db...
9892,7486274,6764185-3,cfa54ed1-be84-45dc-bee8...
9893,9785622,7461206-1,884262d3-43db-449f-90e2...
9894,5600833,4410940-3,22b31977-37d0-4402-8994...
9895,9904363,8179378-1,9afa0f25-903d-41f1-b589...
9896,9098117,7469050-5,4e7797c1-b5d1-46c9-81a0...
9897,9268373,6839576-1,1856afe9-bb0e-494d-a1b9...
9898,7827546,5964885-1,6f3b1f3d-3127-47ff-87df...
9899,8760413,7741979-2,a95c8bfb-7b28-4f22-a433...
9900,6509898,6151595-3,95c07c6c-8c4d-4f43-8a1d...
9901,7770135,5666499-3,c16f58ae-3e34-409f-8b13...
9902,8633898,4618937-1,8f4c27d9-e725-4108-9fd2...
9903,8451244,4618937-1,8f4c27d9-e725-4108-9fd2...
9904,9690381,9164587-6,a80b27d1-29c7-4841-8f34...
9905,9921661,9921661-10,08e09822-3ae2-4ea7-a6d...
9906,9367232,7236154-5,541f6aa1-ad9c-4bd3-84db...
9907,8046715,6323885-1,c1e67586-7765-4ea9-9450...
